,url,size,new,idx
109,http://archive.northjersey.com/polopoly_fs/1.1689073!/fileImage/httpImage/103016-st-ethan3.jpg,34218,3.0,109.0
110,http://s.huffpost.com/contributors/crystal-kadakia/headshot.jpg,16507,3.0,110.0
111,http://s.huffpost.com/contributors/annabel-park/headshot.jpg,12237,3.0,111.0
112,http://s.huffpost.com/contributors/david-cahn/headshot.jpg,22051,3.0,112.0
113,http://northjersey.mycapture.com/mycapture/lookup.asp?originalname=MC_103016_ST_ethan4.jpg,11833,3.0,113.0
114,http://archive.northjersey.com/polopoly_fs/1.1689073.1478755081!/fileImage/httpImage/image.jpg_gen/derivatives/landscape_300/103016-st-ethan3.jpg,7380,3.0,114.0
115,http://archive.northjersey.com/polopoly_fs/1.1689074.1478755081!/fileImage/httpImage/image.jpg_gen/derivatives/landscape_300/103016-st-ethan4.jpg,7717,3.0,115.0
116,http://s.huffpost.com/uploaded/tags/state-of-the-union.png?8,15563,3.0,116.0
117,http://s.huffpost.com/contributors/peter-friedman/headshot.jpg,11028,3.0,117.0
118,http://archive.northjersey.com/polopoly_fs/1.1689073.1478755081!/fileImage/httpImage/image.jpg_gen/derivatives/box_780/103016-st-ethan3.jpg,27074,3.0,118.0
119,http://s.huffpost.com/contributors/peter-frankopan/headshot.jpg,1978,3.0,119.0
120,http://s.huffpost.com/contributors/muhammad-babar/headshot.jpg,11085,3.0,120.0
121,http://archive.northjersey.com/news/education/school-s-lead-levels-reduced-below-threshold-1.1689273,107960,3.0,121.0
122,http://s.huffpost.com/contributors/marion-leary/headshot.jpg,11128,3.0,122.0
123,http://s.huffpost.com/contributors/mike-shammas/headshot.jpg,7618,3.0,123.0
124,http://archive.northjersey.com/news/education/teachers-contract-talks-bogged-down-1.1684453,119730,3.0,124.0
125,http://s.huffpost.com/contributors/sarah-bloom-raskin/headshot.jpg,268771,3.0,125.0
126,http://archive.northjersey.com/news/local-police-mulling-charges-related-to-dea-raid-in-totowa-1.1690664,115655,3.0,126.0
127,http://www.huffingtonpost.com/news/banks/huffpost.business,178850,3.0,127.0
128,http://northjersey.mycapture.com/mycapture/lookup.asp?originalname=MC_dearaid111016.jpg,11830,3.0,128.0
129,http://archive.northjersey.com/polopoly_fs/1.1690663!/fileImage/httpImage/dearaid111016.jpg,240402,3.0,129.0
130,http://s.huffpost.com/contributors/marge-baker/headshot.jpg,1024,3.0,130.0
131,http://s.huffpost.com/contributors/glenn-magpantay/headshot.jpg,103515,3.0,131.0
132,http://s.huffpost.com/contributors/monica-zent-/headshot.jpg,20161,3.0,132.0
133,http://archive.northjersey.com/polopoly_fs/1.1690663.1478819010!/fileImage/httpImage/image.jpg_gen/derivatives/landscape_300/dearaid111016.jpg,14764,3.0,133.0
134,http://s.huffpost.com/contributors/nina-b-ries/headshot.jpg,16915,3.0,134.0
135,http://archive.northjersey.com/polopoly_fs/1.1690663.1478819010!/fileImage/httpImage/image.jpg_gen/derivatives/box_780/dearaid111016.jpg,81984,3.0,135.0
136,http://www.huffingtonpost.com/nerdwallet/decaf-with-your-deposit-m_b_14112758.html,176210,3.0,136.0
137,http://s.huffpost.com/contributors/jan-sharry/headshot.jpg,21097,3.0,137.0
138,http://www.huffingtonpost.com/nerdwallet/3-bank-fees-you-shouldnt_b_13990896.html,173718,3.0,138.0
139,http://www.huffingtonpost.com/molly-reynolds/5-hottest-trends-in-finte_b_13860654.html,174783,3.0,139.0
140,http://s.huffpost.com/contributors/milena-miliaeeviae-/headshot.jpg,20520,3.0,140.0
141,http://www.huffingtonpost.com/sarah-van-gelder/dear-chase-bank-its-over_b_13305636.html,177534,3.0,141.0
142,http://archive.northjersey.com/news/crime-and-courts/man-spared-prison-in-bank-fraud-case-1.1692117,119883,3.0,142.0
143,http://s.huffpost.com/contributors/spencer-aronfeld/headshot.jpg,118143,3.0,143.0
144,http://www.huffingtonpost.com/anthony-scaramucci/skepticism-that-atttime-w_b_12770598.html,181685,3.0,144.0
145,http://s.huffpost.com/contributors/fred-silberberg/headshot.jpg,36836,3.0,145.0
146,http://www.huffingtonpost.com/pioneers-for-change/money-is-a-vote-for-the-w_b_12748524.html,172891,3.0,146.0
147,http://archive.northjersey.com/news/crime-and-courts/federal-dea-investigates-totowa-home-for-narcotics-1.1690006,115456,3.0,147.0
148,http://www.huffingtonpost.com/dave-johnson/underbanked-report-shows_b_12673810.html,186335,3.0,148.0
149,http://www.huffingtonpost.com/steve-robertson/puppet-masters-of-media-p_b_12594042.html,179723,3.0,149.0
150,http://www.huffingtonpost.com/carl-pope/six-lessons-from-trumps-c_b_12650092.html,179520,3.0,150.0
151,http://archive.northjersey.com/news/education/pvboe-trustees-receive-report-on-student-suspensions-1.1687050,125277,3.0,151.0
152,http://northjersey.mycapture.com/mycapture/lookup.asp?originalname=MC_102716_TD_PVBOE.jpg,11832,3.0,152.0
153,http://www.huffingtonpost.com/robert-harrow/are-cardless-atms-the-way_b_12558612.html,172264,3.0,153.0
154,http://www.huffingtonpost.com/entry/congress-should-act-in-the-wake-of-wells-fargo-scandal_us_57feaf2ce4b05eff558162a0,178992,3.0,154.0
155,http://www.huffingtonpost.com/doug-molitor/dougs-dozen-12-ways-wells_b_12196142.html,170286,3.0,155.0
156,http://s.huffpost.com/contributors/robin-amos-kahn/headshot.jpg,1175,3.0,156.0
157,http://archive.northjersey.com/polopoly_fs/1.1687051!/fileImage/httpImage/102716-td-pvboe.jpg,63494,3.0,157.0
158,http://s.huffpost.com/contributors/victoria-yore/headshot.jpg,150175,3.0,158.0
159,http://s.huffpost.com/contributors/ursula-nwobu/headshot.jpg,28250,3.0,159.0
160,http://archive.northjersey.com/polopoly_fs/1.1687051.1478150236!/fileImage/httpImage/image.jpg_gen/derivatives/landscape_300/102716-td-pvboe.jpg,12251,3.0,160.0
161,http://www.huffingtonpost.com/entry/wells-fargo-ceo-investigation_us_57eafe04e4b0c2407cda5f5f,181199,3.0,161.0
162,http://s.huffpost.com/contributors/stephanie-r-caudle/headshot.jpg,13174,3.0,162.0
163,http://archive.northjersey.com/polopoly_fs/1.1687051.1478150236!/fileImage/httpImage/image.jpg_gen/derivatives/box_780/102716-td-pvboe.jpg,49518,3.0,163.0
164,http://s.huffpost.com/contributors/brian-hughes/headshot.jpg,127304,3.0,164.0
165,http://s.huffpost.com/contributors/the-national-book-review/headshot.jpg,31903,3.0,165.0
166,http://www.huffingtonpost.com/news/banks/us.hpmgbus,178842,3.0,166.0
167,http://s.huffpost.com/contributors/bill-quigley/headshot.jpg,1080,3.0,167.0
168,http://archive.northjersey.com/news/education/district-curriculum-supervisor-lauded-for-higher-parcc-scores-1.1690037,120438,3.0,168.0
169,http://s.huffpost.com/assets/css.php?v=1475694796&f=page_type%2Fbignews.css%2Cverticals%2Fparents.css%2Cpage_type%2Ffrontpages.css%2Chp_modules%2Fmodule.sponsor-widgets.css%2Cmaster.css%2Cfonts%2Fopensans-condbold%2Fstylesheet.css%2Ctopnav_new%2Fall_pages.css%2Ctopnav_new%2Ftop_nav.css%2Ctopnav_new%2Fmodule.edition_nav.css%2Cbasic.css%2Cverticals%2Fcolor_scheme.css%2Cadd%2Ffront.css,248955,3.0,169.0
170,http://s.huffpost.com/assets/js.php?v=1475694796&f=huff.js%2Ctag_topics.js%2Chp_config.js%2Cjsonmin.js%2Ccookiesmin.js%2Chp_track.js%2Chp_util.js%2Chp_browser.js%2Cget_font.js%2Cpreload_topnav_font.js%2C_tmp%2Fcommon.js%2C_tmp%2Fclick_tracker.js%2C_tmp%2Fcommon_paginator.js%2C_tmp%2Fhp_ads.js%2C_tmp%2Fquick_login.js%2Cfacebook.js%2Csnproject.js%2Chuff_promo.js%2Cbadges_v2.js%2Chptwitter_anywhere.js%2Ctwitter%2Ffrontpage.js%2Csearch_focus.js%2Csearch_autocomplete.js%2Cmod-follow.js%2Cconversations%2Fbootstrap.js%2C_front%2Ftopnav_new.js%2Cap_scroll_fastnews.js,208963,3.0,170.0
171,http://s.huffpost.com/assets/js.php?v=1475694796&f=flashobjectmin.js%2Cjquery%2Fcolor.jquery.js%2C_tmp%2Ffloating_promt.js%2C_tmp%2Fquick_subscribe_user.js%2C_tmp%2Fquick_fan.js%2Cprovider.js%2Cposts.js%2Cmost_popular.js%2Clazyload-min.js%2Cuser.js%2Csocial_friends.js%2Cuser%2Frecommendations.js%2Csitemode.js%2Csplash_slideshow.js%2Cpopup_manager.js%2Cuser_levels.js%2Csharer.js%2Chuffconnect.js%2Cconnect_overview.js%2Cbing.js%2Chptwitter.js%2Cjquery%2Fui%2Fjquery.ui.core.min.js%2Cjquery%2Fui%2Fjquery.ui.widget.min.js%2Cjquery%2Fui%2Fjquery.ui.position.min.js%2Cjquery%2Fui%2Fjquery.ui.autocomplete.min.js%2Cjquery%2Fjquery.backgroundPosition.js%2Cjquery%2Fjquery.mousewheel-min.js%2C_tmp%2Fevent_module.js%2C_tmp%2Fdoc_status.js%2C_tmp%2Fview_tracker.js%2C_tmp%2Fslider.js%2C_tmp%2Fstructured_image.js%2C_tmp%2Fcurtain.js%2C_tmp%2Fpaginator.js%2C_tmp%2Fon_focus_timer.js%2C_tmp%2Ftwitter_util.js%2C_tmp%2Faol_search.js%2C_tmp%2Felection_widgets.js%2C_tmp%2Fhot_keys.js,217110,3.0,171.0
172,http://archive.northjersey.com/news/education/computers-4-kidz-s-founders-planning-to-expand-their-reach-1.1686654,117082,3.0,172.0
173,http://northjersey.mycapture.com/mycapture/lookup.asp?originalname=MC_110216_st_blcomputers.jpg,11838,3.0,173.0
174,http://s.huffpost.com/uploaded/tags/bullying.png?8,10888,3.0,174.0
175,http://archive.northjersey.com/polopoly_fs/1.1686655!/fileImage/httpImage/110216-st-blcomputers.jpg,81408,3.0,175.0
176,http://s.huffpost.com/contributors/elizabethe-c-payne/headshot.jpg,1154,3.0,176.0
177,http://s.huffpost.com/contributors/mila-atmos/headshot.jpg,71562,3.0,177.0
178,http://archive.northjersey.com/polopoly_fs/1.1686655.1478146775!/fileImage/httpImage/image.jpg_gen/derivatives/landscape_300/110216-st-blcomputers.jpg,14071,3.0,178.0
179,http://s.huffpost.com/contributors/jenna-woginrich/headshot.jpg,1127,3.0,179.0
180,http://archive.northjersey.com/polopoly_fs/1.1686655.1478146775!/fileImage/httpImage/image.jpg_gen/derivatives/box_780/110216-st-blcomputers.jpg,60884,3.0,180.0
181,http://s.huffpost.com/contributors/gary-bailey-msw-acsw/headshot.jpg,13543,3.0,181.0
182,http://s.huffpost.com/contributors/donna-highfill/headshot.jpg,16361,3.0,182.0
183,http://s.huffpost.com/contributors/daniel-swerenbecker/headshot.jpg,21586,3.0,183.0
184,http://s.huffpost.com/contributors/david-mednicoff/headshot.jpg,1090,3.0,184.0
185,http://archive.northjersey.com/news/creepy-clown-incident-startles-motorist-in-butler-leads-to-long-chase-and-police-stop-in-fair-lawn-1.1671921,118950,3.0,185.0
186,http://s.huffpost.com/contributors/al-norman/headshot.jpg,144499,3.0,186.0
