,url,size,new,idx
8360,http://m.huffpost.com/us/topic/elizabeth-warren,14686,0.0,8360.0
9451,http://m.huffpost.com/us/topic/gop,14673,0.0,9451.0
18193,http://m.huffpost.com/us/topic/gun-control,13221,2.0,4111.0
8041,http://m.huffpost.com/us/topic/hillary-clinton,13414,0.0,8041.0
10177,http://m.huffpost.com/us/topic/immigration,14681,0.0,10177.0
18003,http://m.huffpost.com/us/topic/joe-biden,1539,2.0,3921.0
17986,http://m.huffpost.com/us/topic/john-kasich,38041,2.0,3904.0
17631,http://m.huffpost.com/us/topic/matt-lauer,5920,2.0,3549.0
15923,http://m.huffpost.com/us/topic/outspeak,10298,2.0,1841.0
5744,http://m.huffpost.com/us/topic/quiet-revolution,14686,0.0,5744.0
8189,http://m.huffpost.com/us/topic/republican-party,14686,0.0,8189.0
8684,http://m.huffpost.com/us/topic/ted-cruz,14678,0.0,8684.0
7713,http://m.huffpost.com/us/topic/trump-administration,14690,0.0,7713.0
8253,http://m.huffpost.com/us/topic/us-senate,14679,0.0,8253.0
5854,http://m.huffpost.com/us/vertical/chicago,14672,0.0,5854.0
6179,http://m.huffpost.com/us/vertical/dc,14667,0.0,6179.0
16363,http://m.huffpost.com/us/vertical/denver,14671,2.0,2281.0
16528,http://m.huffpost.com/us/vertical/detroit,10292,2.0,2446.0
124095,http://m.huffpost.com/us/vertical/health-news,14676,7.0,1770.0
16760,http://m.huffpost.com/us/vertical/los-angeles,4456,2.0,2678.0
5260,http://m.huffpost.com/us/vertical/media,14670,0.0,5260.0
7016,http://m.huffpost.com/us/vertical/miami,13210,0.0,7016.0
7162,http://m.huffpost.com/us/vertical/new-york,14673,0.0,7162.0
7327,http://m.huffpost.com/us/vertical/san-francisco,14678,0.0,7327.0
2542,http://maps.google.com/maps/api/js?sensor=false&v=3&client=gme-adicio&channel=northjersey_classifieds&callback=initializeMap,70772,0.0,2542.0
122419,http://memorialwebsites.legacy.com/,63215,7.0,94.0
370,http://moviefone.tumblr.com/,71739,0.0,370.0
3503,http://news.e-generator.com/data/js/80714.js,6880,0.0,3503.0
122346,http://njmgpremiums.espwebsite.com/,128449,7.0,21.0
122910,http://njmgpremiums.espwebsite.com/ProductDetails/?referrerPage=Home&refPgId=503376003&referrerModule=BANNER&PCUrl=1&productID=,129033,7.0,585.0
122986,http://njmgpremiums.espwebsite.com/ProductDetails/?referrerPage=Home&refPgId=503376003&referrerModule=PRDATU&PCUrl=1,129003,7.0,661.0
122980,http://njmgpremiums.espwebsite.com/ProductDetails/?referrerPage=Home&refPgId=503376003&referrerModule=PRDDAY&PCUrl=1&productID=,129033,7.0,655.0
122896,http://njmgpremiums.espwebsite.com/ProductDetails/?referrerPage=Home&refPgId=503376003&referrerModule=SHOPCT&PCUrl=1,129004,7.0,571.0
2016,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=15435&PCUrl=1,250110,0.0,2016.0
122682,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=1976&PCUrl=1,248164,7.0,357.0
2120,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=22665&PCUrl=1,236510,0.0,2120.0
1591,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=25452&PCUrl=1,227912,0.0,1591.0
122757,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=25455&PCUrl=1,240435,7.0,432.0
2494,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=25456&PCUrl=1,232645,0.0,2494.0
122826,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=25459&PCUrl=1,247716,7.0,501.0
122874,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=25567&PCUrl=1,233125,7.0,549.0
122858,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=25568&PCUrl=1,239831,7.0,533.0
122839,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=25569&PCUrl=1,231088,7.0,514.0
122752,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=418&PCUrl=1,233764,7.0,427.0
122746,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=423&PCUrl=1,237720,7.0,421.0
122882,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=424&PCUrl=1,230151,7.0,557.0
122712,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=9915&PCUrl=1,241352,7.0,387.0
1800,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&SearchId=9918&PCUrl=1,220328,0.0,1800.0
2841,http://njmgpremiums.espwebsite.com/ProductResults/?referrerPage=Home&refPgId=503376003&referrerModule=BANNER&PCUrl=1&SearchId=,280016,0.0,2841.0
1440,http://njmgpremiums.espwebsite.com/SignInPop/?referrerPage=Home&refPgId=503376003&referrerModule=EUSTAT&PCUrl=1&OriginalRequestedUrl=,41385,0.0,1440.0
201,http://njmgpremiums.espwebsite.com/Site.aspx?appCode=$CVU&page=Home&appVersion=2.0.0,128300,0.0,201.0
1386,http://njmgpremiums.espwebsite.com/transparent,75488,0.0,1386.0
123692,http://platform.instagram.com/en_US/embeds.js,46669,7.0,1367.0
2759,http://platform.instagram.com/robots.txt,1242,0.0,2759.0
122425,http://project-1245.amazon-payments.registration.eu/de/,3072,7.0,100.0
122366,http://quebec.huffingtonpost.ca/,293883,7.0,41.0
14529,http://realestate.northjersey.com/homes/search/results/clifton-new-jersey-united-states/for-sale?radius=15&terms=for-sale&isOpenHouse=true&format=jsxml&Sort=random&rows=25&stringVar=featuredPropertyXML&hasImages=1&imageWidth=100&imageHeight=75,114778,2.0,447.0
1285,http://s.huffpost.com/assets/css.php?f=hptwitter_anywhere.css&9,4429,0.0,1285.0
18492,http://s.huffpost.com/assets/css.php?v=1475694796&f=verticals%2Fbusiness.css%2Ctopnav_new%2Fmodule.edition_nav.css%2Cpage_type%2Fbignews-old.css%2Cpage_type%2Fbignews-classicblog-seo.css%2Cbasic.css%2Cmasthead.css%2Call_pages.css%2Cmaster.css%2Cbuttons.css%2Chp_modules%2Fmodule.photo_galleries.css%2Cprofiles.css%2Cadd%2Finner.css%2Chp_modules%2Fmodule.threeup.css%2Cemail_share.css%2Ccommercial.css,228644,2.0,4410.0
7924,http://s.huffpost.com/contributors/chris-weigant/headshot_color.jpg,3746,0.0,7924.0
8890,http://s.huffpost.com/contributors/gene-marks/headshot_color.jpg,3743,0.0,8890.0
5688,http://s.huffpost.com/contributors/jennifer-dabbs-sciubba/headshot.jpg,1122,0.0,5688.0
9689,http://s.huffpost.com/contributors/joe-peyronnin/headshot_color.jpg,3746,0.0,9689.0
9613,http://s.huffpost.com/contributors/joe-seldner/headshot_color.jpg,3744,0.0,9613.0
9221,http://s.huffpost.com/contributors/leo-w-gerard/headshot_color.jpg,3745,0.0,9221.0
9643,http://s.huffpost.com/contributors/lorelei-kelly/headshot.jpg,1185,0.0,9643.0
9601,http://s.huffpost.com/contributors/morena-duwe/headshot.jpg,20493,0.0,9601.0
9502,http://s.huffpost.com/contributors/peter-j-woolley/headshot_color.jpg,3748,0.0,9502.0
9651,http://s.huffpost.com/contributors/scott-conroy/headshot_color.jpg,3745,0.0,9651.0
4871,http://s.huffpost.com/contributors/ted-cadsby/headshot.jpg,22028,0.0,4871.0
786,http://search.jobs.northjersey.com/jobs/login?rd=http%3A%2F%2Fsearch.jobs.northjersey.com%2Fjobs%2Fsearch%2Fresults%3FCompanyId%3D1480728,44679,0.0,786.0
122441,http://search.jobs.northjersey.com/jobs/rl/,187584,7.0,116.0
963,http://search.jobs.northjersey.com/jobs/saved/search/new,44288,0.0,963.0
1039,http://search.jobs.northjersey.com/jobs/search,74683,0.0,1039.0
847,http://search.jobs.northjersey.com/jobs/search/'rd=',30607,0.0,847.0
541,http://search.jobs.northjersey.com/jobs/search/results?CompanyId=1480728,43353,0.0,541.0
218,http://search.jobs.northjersey.com/jobs/search/results?format=jsxml&output=listings&isFeatured=Y&Sort=random&rows=10&stringVar=featuredJobsXML&formatDate=1&widgetid=northjersey-c-featuredjobs-1&widgetref=northjersey-c-landing-page,45447,0.0,218.0
907,http://search.jobs.northjersey.com/jobs/user/create,43413,0.0,907.0
122345,http://search.jobs.northjersey.com/widgets/jobs/cfetcher?site=northjersey&output=jsxml&pagesize=3&viewAllJobs=1&preferred=1&nopageview=1&nouniquevisitor=1&formatDate=1&stringVar=featuredEmployersXML&widgetid=northjersey-c-featuredemployer-1&widgetref=northjersey-c-landing-page,1760,7.0,20.0
123175,http://search.marketplace.northjersey.com/g/belleville-fri-sat-1-13-1-14-9am-3pm-belleville-nj-07109-728532-d,59023,7.0,850.0
123058,http://search.marketplace.northjersey.com/g/belleville-fri-sat-1-13-1-14-9am-3pm-belleville-nj-07109-728532-d?sellertype=Private&contextType=browse,59047,7.0,733.0
123153,http://search.marketplace.northjersey.com/g/bloomfield-sat-9-3-30-sun-10-3-bloomfield-nj-07003-728522-d,58750,7.0,828.0
123029,http://search.marketplace.northjersey.com/g/bloomfield-sat-9-3-30-sun-10-3-bloomfield-nj-07003-728522-d?sellertype=Private&contextType=browse,58774,7.0,704.0
122947,http://search.marketplace.northjersey.com/g/browse,55090,7.0,622.0
122897,http://search.marketplace.northjersey.com/g/browse/all/ads?&rows=25&format=jsxml&output=listings&upgrades=featured&sort=random&stringVar=featuredListingXML&widgetid=northjersey-gc-featuredlisting-1&widgetref=northjersey-gc-landing-page,31792,7.0,572.0
122477,http://search.marketplace.northjersey.com/g/browse/all/ads?&rows=25&format=jsxml&output=listings&upgrades=featured&sort=random&stringVar=featuredListingXML&widgetid=northjersey-gc-featuredlisting-2&widgetref=northjersey-gc-classifieds,31778,7.0,152.0
122954,http://search.marketplace.northjersey.com/g/buy-sell-garage-sale-new-jersey-236150929-b,114613,7.0,629.0
123148,http://search.marketplace.northjersey.com/g/buy-sell-garage-sale-new-jersey-236150929-b?=,114617,7.0,823.0
123143,http://search.marketplace.northjersey.com/g/buy-sell-garage-sale-new-jersey-236150929-b?page=,114648,7.0,818.0
123150,http://search.marketplace.northjersey.com/g/buy-sell-garage-sale-new-jersey-236150929-b?path=%2Fbuy-sell-garage-sale-new-jersey-236150929-b&prefix=%2Fg,115173,7.0,825.0
123113,http://search.marketplace.northjersey.com/g/buy-sell-garage-sale-new-jersey-236150929-b?rows=,114668,7.0,788.0
123011,http://search.marketplace.northjersey.com/g/buy-sell-garage-sale-new-jersey-236150929-b?sort=,114668,7.0,686.0
123177,http://search.marketplace.northjersey.com/g/east-rutherford-fri-sat-1-13-1-14-9am-east-rutherford-nj-07073-728542-d,59014,7.0,852.0
123089,http://search.marketplace.northjersey.com/g/east-rutherford-fri-sat-1-13-1-14-9am-east-rutherford-nj-07073-728542-d?sellertype=Private&contextType=browse,59038,7.0,764.0
123151,http://search.marketplace.northjersey.com/g/franklin-lakes-sat-10-4pm-sun-11-1pm-franklin-lakes-nj-07417-728525-d,59072,7.0,826.0
123014,http://search.marketplace.northjersey.com/g/franklin-lakes-sat-10-4pm-sun-11-1pm-franklin-lakes-nj-07417-728525-d?sellertype=Private&contextType=browse,59096,7.0,689.0
123152,http://search.marketplace.northjersey.com/g/lodi-1-14-15-9-4p-lodi-nj-07644-729152-d,58480,7.0,827.0
123020,http://search.marketplace.northjersey.com/g/lodi-1-14-15-9-4p-lodi-nj-07644-729152-d?sellertype=Private&contextType=browse,58504,7.0,695.0
123163,http://search.marketplace.northjersey.com/g/oradell-fri-1-13-sat-1-14-9am-3pm-oradell-nj-07649-728529-d,58859,7.0,838.0
123035,http://search.marketplace.northjersey.com/g/oradell-fri-1-13-sat-1-14-9am-3pm-oradell-nj-07649-728529-d?sellertype=Private&contextType=browse,58883,7.0,710.0
62,http://search.marketplace.northjersey.com/g/public-notices-public-notices-26754510-b,129902,0.0,62.0
2255,http://search.marketplace.northjersey.com/g/public-notices-public-notices-26754510-b?=,129848,0.0,2255.0
2171,http://search.marketplace.northjersey.com/g/public-notices-public-notices-26754510-b?page=,129879,0.0,2171.0
122413,http://search.marketplace.northjersey.com/g/public-notices-public-notices-26754510-b?page=2,130125,7.0,88.0
2481,http://search.marketplace.northjersey.com/g/public-notices-public-notices-26754510-b?path=%2Fpublic-notices-public-notices-26754510-b&prefix=%2Fg,130656,0.0,2481.0
2108,http://search.marketplace.northjersey.com/g/public-notices-public-notices-26754510-b?rows=,129939,0.0,2108.0
631,http://search.marketplace.northjersey.com/g/public-notices-public-notices-26754510-b?sort=,129939,0.0,631.0
123154,http://search.marketplace.northjersey.com/g/tuxedo-ny-sat-1-14-10am-4pm-paramus-nj-07652-728524-d,59428,7.0,829.0
123032,http://search.marketplace.northjersey.com/g/tuxedo-ny-sat-1-14-10am-4pm-paramus-nj-07652-728524-d?sellertype=Private&contextType=browse,59452,7.0,707.0
3177,http://search.marketplace.northjersey.com/g/upper-saddle-river-sat-1-14-9am-4pm-upper-saddle-river-nj-07458-728530-d,3338,0.0,3177.0
123044,http://search.marketplace.northjersey.com/g/upper-saddle-river-sat-1-14-9am-4pm-upper-saddle-river-nj-07458-728530-d?sellertype=Private&contextType=browse,59017,7.0,719.0
266,http://search.marketplace.northjersey.com/g/user/create,36547,0.0,266.0
122926,http://search.marketplace.northjersey.com/widgets/classifieds/browse?widgetid=northjersey-gc-browse-1&widgetref=northjersey-gc-landing-page,22580,7.0,601.0
878,http://shoptherecord.com/,105452,0.0,878.0
110,http://shows.huffingtonpost.com/nowwhat,132439,0.0,110.0
606,http://smarticon.geotrust.com/si.js,3732,0.0,606.0
122506,http://specialsections.northjersey.com/ROP/portablerop.aspx?n=5&wrap=2&css=http://dng.northjersey.com/media_server/201/portable/css/my_portable.css&behavior=1&ids=3379&title=off&expiredate=off&pubdate=off&viewmore=off&titlelink=no&adtitle=on&pop=m&popw=300&poph=450&imageheight=100&imagewidth=100&uppercase=no&table=true,4928,7.0,181.0
124062,http://staticxx.facebook.com/connect/xd_arbiter/r/D6ZfFsLEB4F.js?version=42,33494,7.0,1737.0
16772,"http://twitter.com/share?url=/news/gwb-probe-legislative-panel-gets-christie-aide-s-phone-records-1.1084984&via=NorthJerseybrk&text=The%20legislative%20panel%20investigating%20the%20George%20Washington%20Bridge%20lane%20closures%20has%20received%20the%20phone%20records%20of%20a%20Christie%20aide%20in%20response%20to%20its%20most%20recent%20subpoena%20and%20is%20considering%20its%20next%20steps,%20including%20whether%20to%20go%20after%20similar%20documents%20associated%20with%20a%20number%20thought%20to%20have%20been%20used%20by%20Governor%20Christie,%20the%20co-chairman%20of%20the%20panel%20said%20Wednesday.",1103,2.0,2690.0
314,http://w.sharethis.com/button/buttons.js,65767,0.0,314.0
288,http://www.aol.com/,284146,0.0,288.0
176,http://www.bergencounty.com/,36946,0.0,176.0
158,http://www.bergencounty.com/404,36341,0.0,158.0
226,http://www.brasilpost.com.br/,227422,0.0,226.0
122341,http://www.flyerboard.com/jsfb/embed.php?pid=14997&bid=3508,17222,7.0,16.0
347,http://www.flyerboard.com/jsfb/embed.php?pid=14997&bid=3514,17239,0.0,347.0
558,http://www.google.com/jsapi,25165,0.0,558.0
225,http://www.huffingtonpost.ca/,308323,0.0,225.0
259,http://www.huffingtonpost.co.uk/,243763,0.0,259.0
532,http://www.huffingtonpost.co.za/,259632,0.0,532.0
122436,http://www.huffingtonpost.com.au/,283123,7.0,111.0
44,http://www.huffingtonpost.com.mx/,267908,0.0,44.0
122439,http://www.huffingtonpost.com.mx/404/?error=not_valid_author_vert_slug&url=%2Fmx.hpmg%2F,99458,7.0,114.0
586,http://www.huffingtonpost.com.mx/feeds/index.xml,651095,0.0,586.0
122399,http://www.huffingtonpost.com/,260425,7.0,74.0
17785,http://www.huffingtonpost.com//media/,217622,2.0,3703.0
12876,http://www.huffingtonpost.com//media/front/blogroll,3757,0.0,12876.0
12880,http://www.huffingtonpost.com//media/topnav/version,3757,0.0,12880.0
18219,http://www.huffingtonpost.com/2015/05/02/us-indictment-details_n_7195148.html,167757,2.0,4137.0
9978,http://www.huffingtonpost.com/2015/05/02/us.hpmgpol,3758,0.0,9978.0
9884,http://www.huffingtonpost.com/2015/05/04/chris-christie-bridgegate_n_7206258.html,179010,0.0,9884.0
9895,http://www.huffingtonpost.com/2015/05/04/us.hpmgpol,3758,0.0,9895.0
9848,http://www.huffingtonpost.com/2015/05/19/bridgegate-trial-date_n_7334482.html,177584,0.0,9848.0
9783,http://www.huffingtonpost.com/2015/05/21/chris-christie-new-jersey-press_n_7417408.html,190816,0.0,9783.0
9648,http://www.huffingtonpost.com/2015/06/30/chris-christie-new-jersey_n_7697954.html,192386,0.0,9648.0
123038,http://www.huffingtonpost.com/?country=US,260427,7.0,713.0
12744,http://www.huffingtonpost.com/abdul-malik-mujahid/no-rohingya-on-commission_b_11704016.html,126934,0.0,12744.0
26536,http://www.huffingtonpost.com/adam-levin/wells-fargo-are-you-being_b_12627818.html,174979,2.0,12454.0
4122,http://www.huffingtonpost.com/adi-gaskell/detecting-sleep-apnea-whi_b_14083570.html,169083,0.0,4122.0
12696,http://www.huffingtonpost.com/alexandra-katehakis-mft/best-worst-sex-list-for-2_b_14138020.html,195493,0.0,12696.0
6210,http://www.huffingtonpost.com/alexey-kovalev/a-message-to-my-doomed-colleagues-in_b_14138842.html,178967,0.0,6210.0
12697,http://www.huffingtonpost.com/alona-elkayam/best-worst-brands-of-2016_b_13788410.html,187617,0.0,12697.0
3871,http://www.huffingtonpost.com/amanda-richardson/how-the-fearful-child-wins_b_11778508.html,176237,0.0,3871.0
28757,http://www.huffingtonpost.com/andy-ostroy/an-open-letter-from-donal_b_11687248.html,174057,3.0,1062.0
8918,http://www.huffingtonpost.com/andy-ostroy/the-gop-nomination-its-st_b_8180316.html,169410,0.0,8918.0
12962,http://www.huffingtonpost.com/andy-ostroy/they-never-cringed-republ_b_12490098.html,174604,0.0,12962.0
8930,http://www.huffingtonpost.com/andy-ostroy/us.hpmgpol,3759,0.0,8930.0
5319,http://www.huffingtonpost.com/andy-plesser/video-live-has-arrived_b_14151822.html,170793,0.0,5319.0
12723,http://www.huffingtonpost.com/andy-plesser/video-nbcuniversal-seeing_b_13270562.html,171579,0.0,12723.0
12716,http://www.huffingtonpost.com/andy-plesser/video-on-heels-of-mach-nb_b_13727598.html,171889,0.0,12716.0
13577,http://www.huffingtonpost.com/anne-deeter-gallaher/anne-deeter-gallaher-and_b_10590266.html,174215,1.0,83.0
12399,http://www.huffingtonpost.com/anthony-papa/what-my-pardon-from-gover_b_13928944.html,176163,0.0,12399.0
27839,http://www.huffingtonpost.com/anthony-scaramucci/skepticism-that-atttime-w_b_12770598.html,181685,3.0,144.0
13091,http://www.huffingtonpost.com/anthony-w-orlando/letter-to-a-trump-support_b_12864564.html,187073,0.0,13091.0
18389,http://www.huffingtonpost.com/archive/,134708,2.0,4307.0
12955,http://www.huffingtonpost.com/arnold-steinberg/donald-trump-speaks-at-ai_b_9514146.html,188559,0.0,12955.0
28832,http://www.huffingtonpost.com/arnold-steinberg/donald-trump-the-best-thi_b_9557346.html,180709,3.0,1137.0
12924,http://www.huffingtonpost.com/arnold-steinberg/preview-of-tonights-repub_b_9317000.html,182331,0.0,12924.0
12958,http://www.huffingtonpost.com/arnold-steinberg/trump-brokered-convention_b_9410936.html,176535,0.0,12958.0
12922,http://www.huffingtonpost.com/arnold-steinberg/trump-the-kkk-david-duke_b_9348874.html,184616,0.0,12922.0
12743,http://www.huffingtonpost.com/asiatoday/dalai-lama-is-a-hot-potat_b_12069850.html,119258,0.0,12743.0
11910,http://www.huffingtonpost.com/author/06/13/16,95460,0.0,11910.0
11921,http://www.huffingtonpost.com/author/09/03/14,95460,0.0,11921.0
5726,http://www.huffingtonpost.com/author/dr-phil,123523,0.0,5726.0
11927,http://www.huffingtonpost.com/author/us.hpmgother,95461,0.0,11927.0
27747,http://www.huffingtonpost.com/aydoaean-vatanda/why-russians-backed-mr-tr_b_13724354.html,121089,3.0,52.0
12680,http://www.huffingtonpost.com/barbara-crossette/in-a-single-day-us-congress_b_14019336.html,126864,0.0,12680.0
12700,http://www.huffingtonpost.com/bill-blum/james-comey-hillary-clint_b_12804178.html,183038,0.0,12700.0
28950,http://www.huffingtonpost.com/bill-moyers/the-gop-elites-have-thems_b_9474314.html,181178,3.0,1255.0
5328,http://www.huffingtonpost.com/bob-liff/no-one-promised-media-a-r_b_14135630.html,172148,0.0,5328.0
13064,http://www.huffingtonpost.com/bob-weidman/smash-the-system_b_12946294.html,174283,0.0,13064.0
36872,http://www.huffingtonpost.com/brad-friedman-and-desi-doyen/green-news-report---janua_b_14095712.html,173765,3.0,9177.0
14713,http://www.huffingtonpost.com/brian-glyn-williams/retribution-breeds-retrib_b_13745612.html,126737,2.0,631.0
12718,http://www.huffingtonpost.com/brian-ross/size-doesnt-matter-in-fake-journalism_b_13531364.html,179841,0.0,12718.0
25494,http://www.huffingtonpost.com/brian-tyler-cohen/a-global-warning-yes-its-real_b_13934314.html,175803,2.0,11412.0
27845,http://www.huffingtonpost.com/carl-pope/six-lessons-from-trumps-c_b_12650092.html,179520,3.0,150.0
12677,http://www.huffingtonpost.com/carl-pope/the-most-dangerous-bill-y_b_14067390.html,178808,0.0,12677.0
12988,http://www.huffingtonpost.com/cathryn-swan/the-hurricane-sandy-pigeo_b_8433236.html,177485,0.0,12988.0
12194,http://www.huffingtonpost.com/chandra-thomas-whitfield/the-little-word-missing-f_b_12331614.html,173373,0.0,12194.0
12981,http://www.huffingtonpost.com/charles-ferguson/it-is-indeed-time-to-choo_b_10261330.html,174481,0.0,12981.0
29443,http://www.huffingtonpost.com/charmaine-belonio/flooddamaged-home-6-steps_b_9632884.html,173312,3.0,1748.0
3854,http://www.huffingtonpost.com/chelsea-leigh-trescott/advice-column-how-to-move_b_11995632.html,191344,0.0,3854.0
15925,http://www.huffingtonpost.com/chicago/,200863,2.0,1843.0
6037,http://www.huffingtonpost.com/chicago/ads/zone,3753,0.0,6037.0
6032,http://www.huffingtonpost.com/chicago/content/update,3759,0.0,6032.0
6042,http://www.huffingtonpost.com/chicago/cookie/domain,3758,0.0,6042.0
5863,http://www.huffingtonpost.com/chicago/front/blogroll,3759,0.0,5863.0
5869,http://www.huffingtonpost.com/chicago/front/geopromo,3759,0.0,5869.0
6039,http://www.huffingtonpost.com/chicago/topnav/version,3759,0.0,6039.0
6057,http://www.huffingtonpost.com/chicago/vertical/bignews,3761,0.0,6057.0
6045,http://www.huffingtonpost.com/chicago/websocket/enabled,3762,0.0,6045.0
6054,http://www.huffingtonpost.com/chicago/websocket/init,3759,0.0,6054.0
6049,http://www.huffingtonpost.com/chicago/websocket/url,3758,0.0,6049.0
12916,http://www.huffingtonpost.com/chris-weigant/calling-tomorrows-primary_b_9775022.html,191881,0.0,12916.0
12933,http://www.huffingtonpost.com/chris-weigant/friday-talking-points_b_11023874.html,222067,0.0,12933.0
17422,http://www.huffingtonpost.com/chris-weigant/friday-talking-points_b_12161810.html,207549,2.0,3340.0
12915,http://www.huffingtonpost.com/chris-weigant/trump-triumphant_b_9843770.html,184756,0.0,12915.0
7932,http://www.huffingtonpost.com/chris-weigant/us.hpmgpol,3761,0.0,7932.0
24406,http://www.huffingtonpost.com/christopher-lamb/presidentelect-donald-tru_b_12879880.html,176760,2.0,10324.0
18373,http://www.huffingtonpost.com/contact/,114319,2.0,4291.0
10481,http://www.huffingtonpost.com/contact/ads/zone,3753,0.0,10481.0
10467,http://www.huffingtonpost.com/contact/bpage/threeup,3758,0.0,10467.0
10486,http://www.huffingtonpost.com/contact/cookie/domain,3758,0.0,10486.0
10464,http://www.huffingtonpost.com/contact/front/bignews,3758,0.0,10464.0
10462,http://www.huffingtonpost.com/contact/front/quickread,3760,0.0,10462.0
10474,http://www.huffingtonpost.com/contact/topnav/loaded,3758,0.0,10474.0
10471,http://www.huffingtonpost.com/contact/us.hpmguncat,3757,0.0,10471.0
10491,http://www.huffingtonpost.com/contact/websocket/init,3759,0.0,10491.0
12937,http://www.huffingtonpost.com/daniel-kushner/the-power-of-work-ted-cru_b_9716940.html,169292,0.0,12937.0
4562,http://www.huffingtonpost.com/daniel-r-depetris/tips-for-james-mattis_b_13517928.html,174407,0.0,4562.0
26776,http://www.huffingtonpost.com/daniel-wagner/2017-promises-to-be-a-yea_b_13690632.html,130775,2.0,12694.0
4544,http://www.huffingtonpost.com/daniel-wagner/2017-the-beginning-of-the_b_13921496.html,130493,0.0,4544.0
27656,http://www.huffingtonpost.com/daniel-wagner/the-importance-of-politic_b_14130686.html,179380,2.0,13574.0
4169,http://www.huffingtonpost.com/danielle-sabrina/the-sleep-crisis-is-causi_b_13976012.html,172356,0.0,4169.0
27843,http://www.huffingtonpost.com/dave-johnson/underbanked-report-shows_b_12673810.html,186335,3.0,148.0
28765,http://www.huffingtonpost.com/dave-r-jacobson/could-trumps-primary-foes_b_11298976.html,175508,3.0,1070.0
6207,http://www.huffingtonpost.com/david-michael-conner/congressional-altright-special-snowflake_b_14087192.html,180816,0.0,6207.0
14758,http://www.huffingtonpost.com/david-oualaalou/mr-trump-faces-foreign-po_b_14042484.html,176365,2.0,676.0
13083,http://www.huffingtonpost.com/david-toussaint/life-after-trump-a-gay-su_b_13534548.html,176232,0.0,13083.0
25948,http://www.huffingtonpost.com/david-vognar/returning-to-love-through_b_13179946.html,169436,2.0,11866.0
25330,http://www.huffingtonpost.com/david-woolner/what-fdr-can-teach-us-abo_b_13776538.html,176044,2.0,11248.0
6171,http://www.huffingtonpost.com/dc/,192927,0.0,6171.0
6191,http://www.huffingtonpost.com/dc/front/blogroll,3754,0.0,6191.0
6195,http://www.huffingtonpost.com/dc/front/geopromo,3754,0.0,6195.0
6282,http://www.huffingtonpost.com/dc/topnav/load-start,3757,0.0,6282.0
6286,http://www.huffingtonpost.com/dc/topnav/loaded,3753,0.0,6286.0
6303,http://www.huffingtonpost.com/dc/websocket/enabled,3757,0.0,6303.0
12793,http://www.huffingtonpost.com/dean-baker/donald-trump-and-his-cabi_b_13861368.html,187781,0.0,12793.0
12682,http://www.huffingtonpost.com/debra-l-ness/progress-promise-and-peri_b_14068200.html,175865,0.0,12682.0
12673,http://www.huffingtonpost.com/debra-l-ness/with-so-much-at-stake-wit_b_14131360.html,174416,0.0,12673.0
16360,http://www.huffingtonpost.com/denver/,194465,2.0,2278.0
6486,http://www.huffingtonpost.com/denver/ads/zone,3752,0.0,6486.0
6481,http://www.huffingtonpost.com/denver/content/update,3758,0.0,6481.0
6395,http://www.huffingtonpost.com/denver/front/geopromo,3758,0.0,6395.0
6470,http://www.huffingtonpost.com/denver/us.hpmgden,3754,0.0,6470.0
123839,http://www.huffingtonpost.com/dept/whats-working,194589,7.0,1514.0
18686,http://www.huffingtonpost.com/dept/whats-working?page=2,193837,2.0,4604.0
16524,http://www.huffingtonpost.com/detroit/,195174,2.0,2442.0
6689,http://www.huffingtonpost.com/detroit/ads/zone,3753,0.0,6689.0
6606,http://www.huffingtonpost.com/detroit/front/geopromo,3759,0.0,6606.0
6612,http://www.huffingtonpost.com/detroit/front/quickread,3760,0.0,6612.0
6617,http://www.huffingtonpost.com/detroit/huffpost.detroit,3761,0.0,6617.0
6684,http://www.huffingtonpost.com/detroit/topnav/load-start,3762,0.0,6684.0
6690,http://www.huffingtonpost.com/detroit/topnav/version,3759,0.0,6690.0
